orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
49780177,0,83,0,2011-06-16 00:00:00,0,,49576437000,86.3100000001,S,2011-06-16 13:46:16.437000,-7018,1437000,259.7548222986,152.5916142309,0.2478913252,273.3726893903,1.7022876625,0.5874447792,0.0009534182,260.0027136238,0.6417737051,425.9643036212,5.0276883887,76.1859302484,0,236.4057610162,0.0659923476,15.1532721119,0,5.0276883887,0.7562765346,312.5916912646,0,583,-583,inf,0,FALSE
49780176,0,100,0,2011-06-16 00:00:00,0,,49577837000,86.3200000001,S,2011-06-16 13:46:17.837000,-7118,1400000,448.8160856177,263.6546663164,0.4283178007,328.9345102608,1.7022876625,0.5874447792,0.0009534182,449.2444034185,0.5550801858,592.5891765771,2.9098028031,44.0930336668,0,236.8211577323,0.0659923476,15.1532721119,0,2.9098028031,0.843037358,280.9141913991,0,500,-500,inf,0,FALSE
49780182,0,0,100,2011-06-16 00:00:00,0,,49578000000,86.2800000001,S,2011-06-16 13:46:18,-7118,163000,478.3224420153,280.9880213353,0.4564765457,243.9852704004,1.7022876625,0.5874447792,0.0009534182,478.778918561,0.4647574919,524.9732917357,2.7303053114,141.373059332,0,222.2123314078,0.0193127695,51.7792126553,0,2.7303053114,0.6111695824,363.5853907398,0,400,-400,inf,0,False
49780179,0,100,0,2011-06-16 00:00:00,0,,49578170000,86.2900000001,S,2011-06-16 13:46:18.170000,-7218,170000,511.1644303553,193.414798681,0.4878185779,260.737487528,2.6428403299,0.3783807855,0.0009534182,511.6522489332,0.5741190685,454.152286209,2.5548849381,132.2899305178,0,307.9353309678,0.0193127695,51.7792126553,0,2.5548849381,0.699494913,440.2252614855,0,400,-400,inf,0,FALSE
49780180,0,100,0,2011-06-16 00:00:00,0,,49578747000,86.2300000001,S,2011-06-16 13:46:18.747000,-7318,577000,640.3929324808,242.3123808251,0.6111449684,201.3738532748,2.6428403299,0.3783807855,0.0009534182,641.0040774491,0.4538654522,443.6862340998,2.039320295,105.5943992275,0,345.7953235534,0.0193127695,51.7792126553,0,2.039320295,0.7660682246,451.3897227809,0,300,-300,inf,0,FALSE
49780181,0,100,0,2011-06-16 00:00:00,0,,49580070000,86.2700000001,S,2011-06-16 13:46:20.070000,-7418,1323000,1073.7138653363,406.2726957755,1.0246753095,169.9683215148,2.6428403299,0.3783807855,0.0009534182,1074.7385406458,0.2949604704,576.2410172903,1.2163075715,62.9794483968,0,306.2419872162,0.0193127695,51.7792126553,0,1.2163075715,0.8294263487,369.2214356129,0,200,-200,inf,0,FALSE
49780183,0,100,0,2011-06-16 00:00:00,0,,49581067000,86.2400000001,S,2011-06-16 13:46:21.067000,-7518,997000,1584.9877300062,599.7289022984,1.5125983236,103.2853674245,2.6428403299,0.3783807855,0.0009534182,1586.5003283298,0.1469178819,703.0142697229,0.8239598826,42.6639939822,0,307.4566645515,0.0193127695,51.7792126553,0,0.8239598826,0.8781448825,350.1206585337,0,100,-100,inf,0,FALSE
49780186,2629,0,0,2011-06-16 00:00:00,0,,49583000000,86.2000000001,B,2011-06-16 13:46:23,-7518,1933000,3372.5016251356,1276.0898140418,3.2184730569,6.9905317048,2.6428403299,0.3783807855,0.0009534182,3375.7200981925,0.0054482416,1283.0803457466,2629.3872396367,20.0509634957,0,144.4966066705,131.1352065549,0.0076257172,0,2629.3872396367,0.8781448825,164.5475701662,0,0,0,inf,inf,False
49780188,2400,0,0,2011-06-16 00:00:00,0,,49586000000,86.1500000001,B,2011-06-16 13:46:26,-7518,3000000,2400.0526454241,4119.2683787761,10.3893582922,22.5657127622,0.582640514,1.7163241759,0.0043101466,2410.4420037163,0.0054482416,4141.8340915383,3214.5461681884,6.211498724,0,44.7629605504,517.5153873515,0.0019323097,0,3214.5461681884,0.8781448825,50.9744592744,0,100,-100,inf,0,False
49780189,0,0,4000,2011-06-16 00:00:00,0,,49586000000,86.2800000001,S,2011-06-16 13:46:26,-7518,0,0.0526454241,4119.2683787761,10.3893582922,22.5657127622,1.2780285050410826e-05,78245.5161254682,0.9949583025,10.4420037163,0.0054482416,4141.8340915383,3214.5461681884,4006.211498724,0,44.7629605504,0.8023905301,1.2462759248,0,3214.5461681884,0.0110499242,4050.9744592744,0,100,-100,inf,0,False
49780191,0,0,100,2011-06-16 00:00:00,0,,49588000000,86.2300000001,S,2011-06-16 13:46:28,-7518,2000000,0.114988178,260.5060896275,22.6924448057,49.2880481118,0.000441403,2265.5032390872,0.9949583025,22.8074329837,0.159099357,309.7941377393,1471.7264787518,1934.1772784289,0,20.4939767117,0.7609056808,1.3142233332,0,1471.7264787518,0.0104846156,1954.6712551406,0,100,-100,inf,0,False
49780193,0,0,100,2011-06-16 00:00:00,0,,49590000000,86.2500000001,S,2011-06-16 13:46:30,-7518,2000000,0.2511572715,350.5775311052,49.5648563441,107.6549946493,0.0007164101,1395.8486209066,0.9949583025,49.8160136156,0.2349352973,458.2325257545,673.8054813752,985.5308856454,0,9.382826254,0.6836979857,1.4626341175,0,673.8054813752,0.009430794,994.9137118993,0,100,-100,inf,0,False
49780192,0,0,100,2011-06-16 00:00:00,0,,49590000000,86.2500000001,S,2011-06-16 13:46:30,-7518,0,0.2511572715,250.5775311052,49.5648563441,107.6549946493,0.0010023136,997.6917234848,0.9949583025,49.8160136156,0.3005170857,358.2325257545,673.8054813752,1085.5308856454,0,9.382826254,0.6207151637,1.6110449019,0,673.8054813752,0.0085694664,1094.9137118994,0,100,-100,inf,0,False
49780190,0,100,0,2011-06-16 00:00:00,0,,49590370000,86.2300000001,S,2011-06-16 13:46:30.370000,-7618,370000,0.2902116756,173.9920064796,57.2720826466,124.3951098752,0.0016679598,599.534826063,0.9949583025,57.5622943222,0.4168916922,298.3871163548,583.1300407618,939.4486793171,0,108.1201593148,0.6207151637,1.6110449019,0,583.1300407618,0.1032105532,1047.5688386319,0,100,-100,inf,0,False
49780194,0,0,100,2011-06-16 00:00:00,0,,49591000000,86.2400000001,S,2011-06-16 13:46:31,-7618,630000,0.3711863853,222.5391649552,73.2521091359,31.2018206495,0.0016679598,599.534826063,0.9949583025,73.6232955212,0.1229672084,253.7409856046,455.9195944278,834.5069382816,0,84.5336301314,0.5463340968,1.8303818228,0,455.9195944278,0.0919803032,919.040568413,0,200,-200,inf,0,False
49780195,0,0,100,2011-06-16 00:00:00,0,,49591000000,86.2200000001,S,2011-06-16 13:46:31,-7618,0,0.3711863853,122.5391649552,73.2521091359,31.2018206495,0.0030291245,330.1283931847,0.9949583025,73.6232955212,0.2029505699,153.7409856046,455.9195944278,934.5069382816,0,84.5336301314,0.4878718132,2.0497187436,0,455.9195944278,0.0829541362,1019.040568413,0,200,-200,inf,0,False
49780200,0,100,0,2011-06-16 00:00:00,0,,49595727000,86.2100000001,S,2011-06-16 13:46:35.727000,-7718,4727000,2.3523937312,142.8419587723,464.2352444725,197.7415395687,0.0164685065,60.7219603063,0.9949583025,466.5876382038,0.5805963605,340.583498341,71.9399750145,147.4567152027,0,113.3386397818,0.4878718132,2.0497187436,0,71.9399750145,0.4345884143,260.7953549845,1371,200,1171,0.1458789205,6.855,False
49780199,0,100,0,2011-06-16 00:00:00,0,,49595790000,86.2100000001,S,2011-06-16 13:46:35.790000,-7818,63000,2.4110028801,146.4008211828,475.801519364,100.1767392405,0.0164685065,60.7219603063,0.9949583025,478.2125222441,0.406268677,246.5775604234,70.1911837794,143.8721850295,0,210.5834870339,0.4878718132,2.0497187436,0,70.1911837794,0.5941038715,354.4556720634,1371,100,1271,0.0729394602,13.71,False
49780202,0,0,100,2011-06-16 00:00:00,0,,49598000000,86.2100000001,S,2011-06-16 13:46:38,-7818,2210000,5.7163131522,347.1057403235,1128.090930717,0.4190359345,0.0164685065,60.7219603063,0.9949583025,1133.8072438691,0.0012057728,347.524776258,29.6049467103,160.6818141759,0,88.8190307673,0.1842457833,5.4275326265,0,29.6049467103,0.3559868937,249.5008449432,1371,0,1371,0,inf,False
49780186,0,0,0,2011-06-16 00:00:00,1371,,49598503000,86.2000000001,B,2011-06-16 13:46:38.503000,-6447,503000,6.9574179322,300.7564251836,1373.0178633662,0.5100154676,0.023133065,43.2281671326,0.9949583025,1379.9752812984,0.001692905,301.2664406512,24.3238436872,132.0184552141,1371,72.9749741479,0.1842457833,5.4275326265,0.9825675998,1395.3238436872,0.3559868937,204.9934293619,1371,0,1371,0,inf,False
49780203,0,0,100,2011-06-16 00:00:00,0,,49599000000,86.2000000001,S,2011-06-16 13:46:39,-6447,497000,8.4481631899,365.1986103344,2.4502249511,0.6192949657,0.023133065,43.2281671326,0.2248245263,10.898388141,0.001692905,365.8179053001,20.031708958,208.7227539341,1129.0761992472,60.0979624005,0.0959728088,10.4196179353,0.9825675998,1149.1079082052,0.2235614994,268.8207163345,0,0,0,inf,inf,False
49780204,0,0,100,2011-06-16 00:00:00,0,,49600000000,86.2000000001,S,2011-06-16 13:46:40,-6447,1000000,12.4855758218,391.9381388305,3.6211977349,0.915258628,0.0318559859,31.3912745735,0.2248245263,16.1067735568,0.0023297714,392.8533974585,13.5541322774,241.2288797759,763.9711713063,40.6643154455,0.0561878507,17.7974417571,0.9825675998,777.5253035837,0.1442543351,281.8931952214,0,0,0,inf,inf,False
49780205,0,0,100,2011-06-16 00:00:00,0,,49600000000,86.2000000001,S,2011-06-16 13:46:40,-6447,0,12.4855758218,291.9381388305,3.6211977349,0.915258628,0.0427678818,23.3820324346,0.2248245263,16.1067735568,0.0031253133,292.8533974585,13.5541322774,341.2288797759,763.9711713063,40.6643154455,0.0397215273,25.1752655789,0.9825675998,777.5253035837,0.1064808589,381.8931952214,0,0,0,inf,inf,False
49780206,0,0,2000,2011-06-16 00:00:00,0,,49606000000,86.2000000001,S,2011-06-16 13:46:46,-6447,6000000,130.1026876647,2000.0413343853,37.7337468936,9.5372139107,0.0650499994,15.3727902958,0.2248245263,167.8364345584,0.0047458776,2009.578548296,1.3007505785,2032.7467412665,73.3160871327,3.9024358593,0.000639898,1562.7490579769,0.9825675998,74.6168377112,0.0019161061,2036.6491771258,0,0,0,inf,inf,False
49780209,0,100,0,2011-06-16 00:00:00,0,,49614520000,86.1700000001,S,2011-06-16 13:46:54.520000,-6547,8520000,3628.0443798653,1.1526509324,1052.2435070791,265.9548080774,3147.5655620847,0.0003177059,0.2248245263,4680.2878869444,0.9956846921,267.1074590098,0.0466452801,72.8948675072,2.6291354202,100.139942443,0.000639898,1562.7490579769,0.9825675998,2.6757807002,0.5787271502,173.0348099502,3600,500,3100,0.1388888889,7.2,False
49780211,0,100,0,2011-06-16 00:00:00,0,,49614523000,86.1700000001,S,2011-06-16 13:46:54.523000,-6647,3000,3632.2984865268,1.154002487,1053.4773277395,166.1494003648,3147.5655620847,0.0003177059,0.2248245263,4685.7758142663,0.993102337,167.3034028518,0.0465906497,72.8094938677,2.6260562067,200.0226596817,0.000639898,1562.7490579769,0.9825675998,2.6726468563,0.7331344824,272.8321535494,3600,400,3200,0.1111111111,9,False
49780188,0,0,0,2011-06-16 00:00:00,1600,,49617837000,86.1500000001,B,2011-06-16 13:46:57.837000,-5047,3314000,13255.2922764366,4.211283932,3844.4389792259,241.3980125804,3147.5655620847,0.0003177059,0.2248245263,17099.7312556624,0.9828537275,245.6092965124,0.0127670626,19.9517150482,1600.719608424,54.8114661587,0.000639898,1562.7490579769,0.9999920242,1600.7323754866,0.7331344824,74.7631812069,4900,300,4600,0.0612244898,16.3333333333,TRUE
49780215,2000,0,0,2011-06-16 00:00:00,0,,49618000000,86.2600000001,B,2011-06-16 13:46:58,-5047,163000,14126.7302453418,4.4881448747,2391.9943333138,257.2681563233,3147.5655620847,0.0003177059,0.1448050255,16518.7245786556,0.9828537275,261.756301198,2000.0119794987,18.7209502686,1501.9757504947,51.430302088,106.8328236979,0.0093604191,0.4288923509,3501.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780218,2000,0,0,2011-06-16 00:00:00,0,,49618000000,86.2600000001,B,2011-06-16 13:46:58,-5047,0,12126.7302453418,4.4881448747,2391.9943333138,257.2681563233,2701.9471482804,0.0003701035,0.1647523734,14518.7245786556,0.9828537275,261.756301198,4000.0119794987,18.7209502686,1501.9757504947,51.430302088,213.6650074978,0.0046802236,0.2729878408,5501.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780219,1400,0,0,2011-06-16 00:00:00,0,,49618000000,86.2700000001,B,2011-06-16 13:46:58,-5047,0,10126.7302453418,4.4881448747,2391.9943333138,257.2681563233,2256.3287344762,0.0004431978,0.1910733253,12518.7245786556,0.9828537275,261.756301198,5400.0119794987,18.7209502686,1501.9757504947,51.430302088,288.4475361577,0.003466835,0.2176149552,6901.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780217,2000,0,0,2011-06-16 00:00:00,0,,49618000000,86.2600000001,B,2011-06-16 13:46:58,-5047,0,8726.7302453418,4.4881448747,2391.9943333138,257.2681563233,1944.3958448133,0.0005142986,0.2151320789,11118.7245786556,0.9828537275,261.756301198,7400.0119794987,18.7209502686,1501.9757504947,51.430302088,395.2797199575,0.002529854,0.1687236375,8901.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780214,1300,0,0,2011-06-16 00:00:00,0,,49618000000,86.2600000001,B,2011-06-16 13:46:58,-5047,0,6726.7302453418,4.4881448747,2391.9943333138,257.2681563233,1498.777431009,0.0006672105,0.2623167651,9118.7245786556,0.9828537275,261.756301198,8700.0119794987,18.7209502686,1501.9757504947,51.430302088,464.7206394275,0.0021518304,0.1472238342,10201.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780216,2000,0,0,2011-06-16 00:00:00,0,,49618000000,86.2600000001,B,2011-06-16 13:46:58,-5047,0,5426.7302453418,4.4881448747,2391.9943333138,257.2681563233,1209.1254620363,0.000827044,0.3059315249,7818.7245786556,0.9828537275,261.756301198,10700.0119794987,18.7209502686,1501.9757504947,51.430302088,571.5528232273,0.0017496196,0.1230927111,12201.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780220,2000,0,0,2011-06-16 00:00:00,0,,49618000000,86.2700000001,B,2011-06-16 13:46:58,-5047,0,3426.7302453418,4.4881448747,2391.9943333138,257.2681563233,763.5070482321,0.0013097456,0.4110856771,5818.7245786556,0.9828537275,261.756301198,12700.0119794987,18.7209502686,1501.9757504947,51.430302088,678.3850070272,0.0014740892,0.105758136,14201.9877299934,0.7331344824,70.1512523565,3300,300,3000,0.0909090909,11,False
49780213,0,0,0,2011-06-16 00:00:00,2000,,49618213000,86.1700000001,B,2011-06-16 13:46:58.213000,-3047,213000,1550.5169778605,4.8775477005,2599.5298248272,279.5893936815,317.8886344279,0.0031457558,0.6263856646,4150.0468026877,0.9828537275,284.466941382,11686.0966155668,17.2263485993,3382.0643447308,47.3243237989,678.3850070272,0.0014740892,0.2244510364,15068.1609602976,0.7331344824,64.5506723982,3300,300,3000,0.0909090909,11,False
49780207,0,100,0,2011-06-16 00:00:00,0,,49618273000,86.1800000001,S,2011-06-16 13:46:58.273000,-3147,60000,1587.2864283708,4.9932154109,613.7472649057,286.2196650819,317.8886344279,0.0031457558,0.2788450112,2201.0336932765,0.9828537275,291.2128804928,11415.388479036,16.8273006638,3303.7189085679,146.2280570188,678.3850070272,0.0014740892,0.2244510364,14719.1073876039,0.8968000751,163.0553576826,1300,300,1000,0.2307692308,4.3333333333,False
49780210,0,100,0,2011-06-16 00:00:00,0,,49618273000,86.1800000001,S,2011-06-16 13:46:58.273000,-3247,0,1587.2864283708,4.9932154109,613.7472649057,186.2196650819,317.8886344279,0.0031457558,0.2788450112,2201.0336932765,0.9738866158,191.2128804928,11415.388479036,16.8273006638,3303.7189085679,246.2280570188,678.3850070272,0.0014740892,0.2244510364,14719.1073876039,0.9360313327,263.0553576826,1300,200,1100,0.1538461538,6.5,False
49780208,0,100,0,2011-06-16 00:00:00,0,,49618653000,86.1900000001,S,2011-06-16 13:46:58.653000,-3347,380000,1841.2844696823,5.7922312101,711.9592828251,100.0165612576,317.8886344279,0.0031457558,0.2788450112,2553.2437525074,0.9452575625,105.8087924678,9840.6799740618,14.506039892,2847.9837162947,312.2618528671,678.3850070272,0.0014740892,0.2244510364,12688.6636903565,0.9556075116,326.767892759,1300,100,1200,0.0769230769,13,False
49780221,2000,0,0,2011-06-16 00:00:00,0,,49619000000,86.2700000001,B,2011-06-16 13:46:59,-3347,347000,2108.5706153115,6.63304814,815.3093385523,0.0189653374,317.8886344279,0.0031457558,0.2788450112,2923.8799538637,0.0028510672,6.6520134774,10593.2579519882,12.667228584,2486.9682564305,272.6789873591,836.27273967,0.0011957821,0.1901318996,13080.2262084187,0.9556075116,285.3462159431,1300,0,1300,0,inf,False
49780214,0,0,0,2011-06-16 00:00:00,700,,49619900000,86.2600000001,B,2011-06-16 13:46:59.900000,-2647,900000,154.30995796,9.4274622714,1158.788217194,0.0269551794,16.368133175,0.0610943221,0.8824840664,1313.098175154,0.0028510672,9.4544174508,7453.2878448343,8.9125084333,2449.800709107,191.8536290947,836.27273967,0.0011957821,0.2473774415,9903.0885539413,0.9556075116,200.766137528,1300,0,1300,0,inf,False
49780219,0,0,0,2011-06-16 00:00:00,600,,49620650000,86.2700000001,B,2011-06-16 13:47:00.650000,-2047,750000,206.8372068756,12.6365789344,614.960140268,0.0361307468,16.368133175,0.0610943221,0.7483111772,821.7973471436,0.0028510672,12.6727096813,5560.4915158807,6.6491364026,2427.662682856,143.1315278681,836.27273967,0.0011957821,0.3039078393,7988.1541987367,0.9556075116,149.7806642708,600,0,600,0,inf,False
49780223,1672,0,0,2011-06-16 00:00:00,0,,49626000000,86.2000000001,B,2011-06-16 13:47:06,-2047,5350000,1672,102.1497065134,120.9325677227,0.2920683835,16.368133175,0.0610943221,0.0674495906,1792.9325677227,0.0028510672,102.4417748969,2359.8687404308,0.8225411493,300.3175649271,17.7062951197,2868.9977910404,0.0003485538,0.1128934332,2660.1863053579,0.9556075116,18.528836269,328,0,328,0,inf,False
49780223,0,0,0,2011-06-16 00:00:00,328,,49628560000,86.2000000001,B,2011-06-16 13:47:08.560000,-1719,2560000,4.225643254171578e-259,277.6716909977,328.7288013094,0.7939241796,1.5218127706819062e-261,6.571110581178208e+260,1,328.7288013094,0.0028510672,278.4656151773,868.1471934677,0.3025959784,438.4806579594,6.5137819538,2868.9977910404,0.0003485538,0.3355819008,1306.627851427,0.9556075116,6.8163779322,328,0,328,0,inf,False
49780229,0,0,5000,2011-06-16 00:00:00,0,,49636000000,86.2200000001,S,2011-06-16 13:47:16,-1719,7440000,7.727894195317407e-258,5078.0847317076,13.328383562,14.5193564384,1.5218127706819062e-261,6.571110581178208e+260,1,13.328383562,0.0028510672,5092.604088146,47.4706335127,5000.0165460683,23.9762966154,0.3561761856,0.0094940953,105.3286247957,0.3355819008,71.446930128,7.122992732497482e-05,5000.372722254,0,100,-100,inf,0,False
49780231,0,0,100,2011-06-16 00:00:00,0,,49639000000,86.2000000001,S,2011-06-16 13:47:19,-1719,3000000,2.4945948038305942e-257,252.0606015728,43.0245491681,46.8690567064,9.896805721580705e-260,1.0104270288133749e+259,1,43.0245491681,0.1567895838,298.9296582792,14.7057162393,1648.9328681163,7.4275101974,0.110338235,0.0089183232,112.1287016075,0.3355819008,22.1332264367,6.691045728012497e-05,1649.0432063513,0,100,-100,inf,0,False
49780230,0,100,0,2011-06-16 00:00:00,0,,49640940000,86.2000000001,S,2011-06-16 13:47:20.940000,-1819,1940000,5.3224770864464254e-257,324.4370854856,91.7973439013,100,1.6405267229174864e-259,6.095603235414636e+258,1,91.7973439013,0.2356061791,424.4370854856,6.8924304833,772.8392810075,3.4812039663,100.0517144899,0.0089183232,112.1287016075,0.3355819008,10.3736344496,0.1146210867,872.8909954975,0,100,-100,inf,0,False
49780233,0,0,100,2011-06-16 00:00:00,0,,49641000000,86.1900000001,S,2011-06-16 13:47:21,-1819,60000,5.448695993183212e-257,332.1308892484,93.9742551778,2.8294546443254347e-32,1.6405267229174864e-259,6.095603235414636e+258,1,93.9742551778,8.519095139655716e-35,332.1308892484,6.7327675031,854.9364783454,3.4005619633,97.7340190201,0.007875167,126.9814348936,0.3355819008,10.1333294664,0.1025895305,952.6704973655,0,0,0,inf,inf,False
49780235,0,0,100,2011-06-16 00:00:00,0,,49642000000,86.1900000001,S,2011-06-16 13:47:22,-1819,1000000,8.052650667848598e-257,343.0672151048,138.884945988,4.181662889575788e-32,2.3472515919038363e-259,4.260301722445135e+258,1,138.884945988,1.2189048400611073e-34,343.0672151048,4.5556183709,678.4789575668,2.3009353203,66.1301451904,0.0067144579,148.9323517303,0.3355819008,6.8565536912,0.0888118947,744.6091027572,0,0,0,inf,inf,False
49780236,0,0,100,2011-06-16 00:00:00,0,,49643000000,86.1800000001,S,2011-06-16 13:47:23,-1819,1000000,1.190104620619858e-256,359.2300569705,205.2586443552,6.18009712830163e-32,3.312931636780058e-259,3.018474600858143e+258,1,205.2586443552,1.7203730613246576e-34,359.2300569705,3.08248558,559.0818265982,1.5568907156,44.7458944874,0.0055134784,181.3737038165,0.3355819008,4.6393762955,0.0741037434,603.8277210856,0,0,0,inf,inf,False
